node_id,peso_total_kg,volumen_total_m3,n_pedidos,lat,lon,direccion_normalizada
1734,312.509,1.768533,1,-33.43949515564987,-70.64953513821996,CALLE ESTADO 6910
1735,344.703,2.784127,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 6949
1736,121.781,0.632655,1,-33.43949515564987,-70.64953513821996,CALLE ESTADO 7022
1737,224.396,1.587564,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 7124
1738,984.219,7.277423,6,-33.43949515564987,-70.64953513821996,CALLE ESTADO 7420
1739,608.155,4.207403,3,-33.43949515564987,-70.64953513821996,CALLE ESTADO 7755
1740,425.23300000000006,3.2490309999999996,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8042
1741,326.671,1.9786769999999998,4,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8180
1742,323.879,1.822486,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8391
1743,572.4499999999999,3.518743,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8648
1744,369.89099999999996,2.143417,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8684
1745,1066.85,9.010167000000001,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8755
1746,528.365,3.27582,5,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8845
1747,68.773,0.407222,1,-33.43949515564987,-70.64953513821996,CALLE ESTADO 8982
1748,212.083,1.634613,1,-33.43949515564987,-70.64953513821996,CALLE ESTADO 9063
1749,157.632,1.1709370000000001,3,-33.43949515564987,-70.64953513821996,CALLE ESTADO 9456
1750,443.762,3.2429609999999998,3,-33.43949515564987,-70.64953513821996,CALLE ESTADO 9631
1751,481.249,3.1973089999999997,2,-33.43949515564987,-70.64953513821996,CALLE ESTADO 9717
1752,515.521,3.55046,3,-33.43949515564987,-70.64953513821996,CALLE ESTADO 9741
1753,466.631,2.687978,3,-33.44002503478261,-70.6539949347826,CALLE HUÉRFANOS 1214
1754,475.11800000000005,3.156933,2,-33.439925039360794,-70.65463399946468,CALLE HUÉRFANOS 1261
1755,141.991,1.14556,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 2125
1756,482.769,3.098706,2,-33.4415479,-70.6698741,CALLE HUÉRFANOS 2399
1757,128.93200000000002,0.935902,2,-33.44164306521739,-70.67060446086957,CALLE HUÉRFANOS 2429
1758,71.908,0.384885,1,-33.44184259130435,-70.67070546956522,CALLE HUÉRFANOS 2452
1759,440.554,2.660836,3,-33.44064020204081,-70.65668100816326,CALLE HUÉRFANOS 264
1760,380.9,2.129008,1,-33.44222610909091,-70.67521190909092,CALLE HUÉRFANOS 2891
1761,107.537,0.61821,1,-33.44223978461538,-70.6757832076923,CALLE HUÉRFANOS 2937
1762,270.39300000000003,2.040272,2,-33.44242997777778,-70.67577533333333,CALLE HUÉRFANOS 2940
1763,60.673,0.5227310000000001,1,-33.442471,-70.67671,CALLE HUÉRFANOS 3022
1764,216.538,1.484415,1,-33.442383435135135,-70.67783471621621,CALLE HUÉRFANOS 3119
1765,196.573,1.192995,2,-33.442588664864864,-70.67820902162163,CALLE HUÉRFANOS 3156
1766,520.6110000000001,4.207578,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3296
1767,214.82,1.289735,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3553
1768,581.073,4.286461,3,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3562
1769,158.215,1.030288,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3567
1770,345.016,2.337179,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3690
1771,93.962,0.71804,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3848
1772,771.515,5.954311000000001,3,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 3861
1773,43.643,0.373324,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4079
1774,282.637,2.166466,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4134
1775,231.288,1.5362959999999999,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 438
1776,77.423,0.307804,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4441
1777,467.741,4.254395000000001,1,-33.44400639791667,-70.69674082499999,CALLE HUÉRFANOS 4516
1778,192.566,1.22444,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4777
1779,51.414,0.294256,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4808
1780,976.294,7.146923,5,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4859
1781,72.998,0.714444,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 4870
1782,467.121,3.367826,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5041
1783,417.522,2.587882,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5159
1784,984.13,8.443656,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5182
1785,131.501,0.943904,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5299
1786,143.261,0.6612799999999999,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5579
1787,370.601,1.752944,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5705
1788,345.533,2.504859,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 5881
1789,426.19399999999996,2.899359,4,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6157
1790,397.92600000000004,3.2540449999999996,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6206
1791,111.939,0.5234759999999999,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6394
1792,347.237,2.353535,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6451
1793,439.546,4.169868,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6471
1794,852.702,5.592364,3,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 6842
1795,497.203,3.277342,4,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 7037
1796,510.871,3.373541,4,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8101
1797,142.8,0.9481949999999999,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8152
1798,80.462,0.504266,1,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8233
1799,1040.906,7.292256,5,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8536
1800,135.74,0.778821,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8615
1801,159.941,0.698146,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 8772
1802,197.48,1.160132,2,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 9096
1803,214.457,1.399158,3,-33.43969907361054,-70.65168277752262,CALLE HUÉRFANOS 9159
1804,446.64300000000003,2.8059060000000002,3,-33.439705486792455,-70.65072353018867,CALLE HUÉRFANOS 996
1805,223.055,1.605694,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 1295
1806,144.323,0.6562250000000001,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 1866
1807,109.39500000000001,0.580956,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 2024
1808,7.1080000000000005,0.016559,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2159
1809,289.98,1.920078,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2182
1810,275.899,1.857573,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2354
1811,239.073,1.63787,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2409
1812,735.647,4.767761,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 2517
1813,200.852,1.2555420000000002,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2702
1814,181.693,1.256508,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 2976
1815,580.394,4.747701,4,-33.43731790255185,-70.64174538474282,CALLE MERCED 3010
1816,285.632,2.412795,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 3022
1817,1008.0339999999999,6.383625,4,-33.43731790255185,-70.64174538474282,CALLE MERCED 3073
1818,240.173,2.234447,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 3468
1819,11.616,0.033186,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 3498
1820,114.987,0.517007,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 3523
1821,306.433,2.337081,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 3950
1822,119.85,0.6335459999999999,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 4192
1823,294.943,1.727113,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 4196
1824,72.429,0.333636,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 4202
1825,225.651,1.934065,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 4278
1826,274.907,1.848989,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 4538
1827,528.206,3.167312,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 4786
1828,342.349,1.883865,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 4984
1829,521.745,3.360815,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 5050
1830,160.368,1.398171,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 5537
1831,43.261,0.265518,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 6001
1832,409.31499999999994,2.315616,4,-33.437939765454544,-70.6461368109091,CALLE MERCED 635
1833,108.533,0.8070930000000001,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 6504
1834,1463.7269999999999,10.544088,7,-33.43731790255185,-70.64174538474282,CALLE MERCED 6576
1835,351.659,2.500873,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 6618
1836,167.05700000000002,0.862301,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 6655
1837,56.761,0.298196,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 6656
1838,341.39099999999996,2.48106,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 6738
1839,114.281,0.747741,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 6840
1840,49.205,0.36227,1,-33.43814368139535,-70.64714981627907,CALLE MERCED 714
1841,113.432,0.631692,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 7282
1842,725.223,5.301494,5,-33.438249374418604,-70.64809663488371,CALLE MERCED 790
1843,366.245,2.685539,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 7933
1844,133.295,0.769185,1,-33.44612,-70.739147,CALLE MERCED 8147
1845,79.332,0.552379,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 8269
1846,607.184,4.361582,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 8350
1847,686.764,4.442488,5,-33.43731790255185,-70.64174538474282,CALLE MERCED 8895
1848,399.103,2.520117,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 8925
1849,655.4780000000001,5.078798,4,-33.43842390034416,-70.649494748039,CALLE MERCED 896
1850,224.804,1.3453089999999999,2,-33.43731790255185,-70.64174538474282,CALLE MERCED 9195
1851,24.874,0.150199,1,-33.43731790255185,-70.64174538474282,CALLE MERCED 920
1852,357.205,2.336226,3,-33.43731790255185,-70.64174538474282,CALLE MERCED 969
1853,360.59499999999997,2.228381,4,-33.43731790255185,-70.64174538474282,CALLE MERCED 99
1854,234.608,1.590227,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 1046
1855,36.824,0.202751,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 1204
1856,542.779,3.751251,4,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 1312
1857,208.75,1.633607,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 1794
1858,184.746,1.385053,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 2005
1859,125.001,0.937133,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 2227
1860,172.395,1.5252349999999997,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 2575
1861,347.202,2.8044780000000005,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 2837
1862,23.931,0.13451,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 2918
1863,1171.587,8.269849,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 3007
1864,271.144,2.0630870000000003,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 3087
1865,377.057,3.145198,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 3502
1866,426.331,2.498268,2,-33.43643036666666,-70.64363440833333,CALLE MONJITAS 403
1867,347.70799999999997,2.9488209999999997,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 4146
1868,653.392,5.063785,4,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 4534
1869,389.31399999999996,2.828723,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 4616
1870,185.015,1.242871,2,-33.436468866666665,-70.64406038333334,CALLE MONJITAS 469
1871,124.061,0.778287,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 4798
1872,355.625,2.268741,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5154
1873,49.766000000000005,0.477795,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5385
1874,69.526,0.296184,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5563
1875,233.05100000000002,1.465785,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5749
1876,534.1700000000001,3.15634,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5755
1877,893.5939999999999,7.261103,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 5985
1878,377.946,2.385606,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6010
1879,157.147,0.8059000000000001,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6053
1880,363.69899999999996,2.935273,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6333
1881,232.935,1.548652,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6575
1882,1138.369,8.419089,4,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6796
1883,730.124,4.6011359999999994,4,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 6910
1884,134.112,0.787851,2,-33.4370413,-70.647337,CALLE MONJITAS 702
1885,399.129,3.229545,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7032
1886,209.401,1.108612,3,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7075
1887,53.553,0.318277,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7136
1888,260.089,1.389364,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7214
1889,201.447,1.854665,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7397
1890,424.294,2.700773,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7634
1891,371.47299999999996,2.26465,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 7974
1892,414.366,2.358313,1,-33.4370981,-70.649613,CALLE MONJITAS 879
1893,447.24,3.3602419999999995,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 8816
1894,401.974,3.351398,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9278
1895,272.454,2.0578570000000003,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9394
1896,283.238,1.963021,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9410
1897,229.851,1.478442,1,-33.549582,-70.617096,CALLE MONJITAS 9802
1898,225.713,1.348142,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9892
1899,210.574,1.4525109999999999,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 992
1900,44.629000000000005,0.179328,2,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9934
1901,180.894,1.108897,1,-33.436639090107406,-70.64200400967839,CALLE MONJITAS 9966
1902,192.169,1.464303,1,-33.435752,-70.6542694,CALLE MORANDÉ 1038
1903,61.608,0.214608,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1191
1904,166.32,0.9242099999999999,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1311
1905,728.089,4.9353,4,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1319
1906,7.23,0.009751,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1493
1907,93.617,0.617084,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1577
1908,388.566,2.647055,4,-33.386564,-70.676186,CALLE MORANDÉ 1655
1909,56.703,0.231712,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1675
1910,544.3670000000001,3.706611,4,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1676
1911,360.266,2.1680800000000002,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1682
1912,36.521,0.053708,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1976
1913,232.96,1.672144,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 1981
1914,413.21799999999996,3.2886379999999997,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2118
1915,426.987,2.540838,4,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2222
1916,554.037,4.344327,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2308
1917,301.181,2.08801,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2676
1918,201.788,1.566619,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2970
1919,109.405,0.648047,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 2991
1920,40.206,0.343045,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 3088
1921,439.728,2.499017,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 3192
1922,672.187,4.710098,5,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 3445
1923,214.363,1.47608,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 3469
1924,233.43599999999998,1.4322149999999998,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 3761
1925,648.2570000000001,4.38568,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 4015
1926,40.28,0.364336,1,-33.438647867346944,-70.65379569183673,CALLE MORANDÉ 403
1927,131.366,0.76121,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 4315
1928,151.13600000000002,0.7298009999999999,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 4830
1929,164.257,1.18896,3,-33.43751763265306,-70.65416481020408,CALLE MORANDÉ 508
1930,629.192,4.73295,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 5183
1931,131.736,0.96599,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 5822
1932,481.93100000000004,4.3475649999999995,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 5878
1933,327.02500000000003,2.1928609999999997,4,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 5902
1934,123.311,0.841753,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 5988
1935,220.1,1.367324,1,-33.436262367999994,-70.654081376,CALLE MORANDÉ 613
1936,141.662,0.953475,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 6158
1937,24.55,0.119586,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 6482
1938,200.88799999999998,1.7207569999999999,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 6676
1939,767.348,5.2848679999999995,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 6751
1940,469.784,3.1772799999999997,4,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 6785
1941,72.725,0.479814,1,-33.4426213,-70.6532459,CALLE MORANDÉ 69
1942,278.897,2.101687,1,-33.4355801,-70.65445550196078,CALLE MORANDÉ 700
1943,334.942,2.403721,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7141
1944,331.543,2.6599009999999996,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7161
1945,397.903,2.282181,3,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7331
1946,78.682,0.618384,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7400
1947,67.413,0.478897,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7446
1948,63.506,0.485303,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7466
1949,121.16,0.8775459999999999,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7753
1950,363.356,1.376856,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 7758
1951,195.788,1.606123,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 8912
1952,327.285,2.443217,1,-33.4329655,-70.6546681,CALLE MORANDÉ 928
1953,850.398,6.663419,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 9393
1954,52.007,0.351366,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 9400
1955,3.611,0.013429,1,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 9689
1956,361.01099999999997,2.507366,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 9705
1957,337.712,2.38516,2,-33.43452185756808,-70.65443829443069,CALLE MORANDÉ 9783
1958,280.954,1.800869,1,-33.4427788,-70.6477137,CALLE SAN ANTONIO 12
1959,78.219,0.581697,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 1349
1960,540.052,4.680598,2,-33.4302699,-70.7676359,CALLE SAN ANTONIO 1509
1961,756.349,5.668337,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 1624
1962,431.046,3.495275,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 1640
1963,472.938,2.9931270000000003,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 1641
1964,104.932,0.554128,2,-33.4427141,-70.64758206666667,CALLE SAN ANTONIO 17
1965,595.2330000000001,3.6992840000000005,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 1910
1966,414.011,2.471212,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 2335
1967,239.284,1.586796,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 2616
1968,24.278,0.084659,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 2631
1969,95.59,0.398279,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 2709
1970,157.34400000000002,0.891294,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 2929
1971,215.565,1.712219,3,-33.439233868,-70.64832024200001,CALLE SAN ANTONIO 302
1972,46.282,0.194867,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3410
1973,802.909,5.665922,5,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3448
1974,230.94,1.027489,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3561
1975,205.60000000000002,1.6090550000000001,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3562
1976,409.433,3.358931,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3758
1977,125.429,1.008267,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3796
1978,308.423,2.111168,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 3898
1979,290.77700000000004,2.39592,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4090
1980,264.48199999999997,2.181877,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4351
1981,304.639,1.8183030000000002,3,-33.437700910204086,-70.64860850816326,CALLE SAN ANTONIO 448
1982,73.211,0.324153,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4698
1983,123.012,0.954297,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4814
1984,168.49200000000002,0.924218,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4824
1985,634.881,4.51204,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 4837
1986,426.882,2.986467,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 5135
1987,178.741,1.249139,1,-33.43664341525424,-70.6487541542373,CALLE SAN ANTONIO 544
1988,102.44800000000001,0.564486,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 5688
1989,161.787,0.660041,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 5691
1990,113.754,0.49385,2,-33.43629268983051,-70.64880553050848,CALLE SAN ANTONIO 592
1991,100.879,0.371757,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 6514
1992,269.37699999999995,1.82679,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7092
1993,273.82300000000004,1.683318,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7123
1994,217.173,1.1873,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7402
1995,352.18,1.948207,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7706
1996,406.14200000000005,2.695279,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7748
1997,279.562,1.642483,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7767
1998,674.1030000000001,5.069125,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7865
1999,251.869,1.762887,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 7911
2000,410.962,3.3261570000000003,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 8089
2001,36.813,0.149243,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 8093
2002,535.105,2.9022500000000004,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 8635
2003,449.584,3.081562,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 8832
2004,189.12099999999998,1.175033,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 8998
2005,568.939,4.113588,4,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9038
2006,79.45400000000001,0.515928,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9138
2007,49.093,0.409789,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9164
2008,482.32099999999997,2.783786,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9169
2009,368.346,2.683306,3,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9379
2010,77.369,0.550072,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9427
2011,653.766,5.028914,2,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 960
2012,45.82,0.213677,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9627
2013,73.385,0.393231,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9747
2014,582.1179999999999,4.6134960000000005,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9769
2015,46.155,0.269755,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9791
2016,177.265,1.144119,1,-33.43487534738776,-70.64887247008978,CALLE SAN ANTONIO 9973
2017,192.0,0.959125,1,-33.459257552083336,-70.64931600624999,CALLE SAN DIEGO 1071
2018,243.089,2.157006,1,-33.459987,-70.648912,CALLE SAN DIEGO 1108
2019,380.543,2.374918,2,-33.46098856363637,-70.64908383181819,CALLE SAN DIEGO 1193
2020,346.201,2.289013,1,-33.461471976,-70.649134478,CALLE SAN DIEGO 1219
2021,351.27,2.175216,2,-33.462669877551015,-70.64905335306122,CALLE SAN DIEGO 1311
2022,596.519,4.402282,2,-33.467134566666665,-70.64895103333333,CALLE SAN DIEGO 1583
2023,263.051,2.100796,1,-33.46845447021276,-70.64846578936171,CALLE SAN DIEGO 1694
